,index,date,name,title_text,content_text,date_b,condor,guarda,disparo,matou,morto,mortos,morte,morreu,feriu,bala,fatal,n√£o letal,n√£o-letal,n√£o letais,n√£o-letais
98,0,26/06/2024 13h04,SP1,GCMs usam armas não letais mesmo depois de decisão judicial,Prefeitura disse que ainda não foi intimada da decisão da justiça,2024-06-26 13:04:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,61,21/06/2024 21h36,O Globo,Putin adverte Coreia do Sul sobre envio de armas à Ucrânia após...,"... em um sinal de protesto, informou o The Guardian. 
— Enviar armas letais para a Ucrânia para zonas de combate seria um grande erro... — ..., mas nunca exportou armas, em consonância a uma política de longa data do país de não armar países em conflito.
O posicionamento...",2024-06-21 21:36:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,60,18/06/2024 14h28,O Globo,Atlas da Violência: Brasil teve 62 jovens assassinados por dia ...,"...% da violência letal contra a juventude. Os números, no entanto, ainda são considerados altos. 

A Bahia é o estado brasileiro onde há mais... — .... 
O relatório estima que só as armas de fogo tenham tirado 12,3 milhões de anos de vida de jovens brasileiros que foram mortos em 10 anos...",2024-06-18 14:28:00.000000,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,134,14/06/2024 16h58,O Globo,"Em cúpula do G7, Lula e Milei dividem primeira agenda internaci...","... Francisco pede no G7 a proibição de 'armas autônomas letais'
América do Sul: Líderes do G7 criticam decisão da Venezuela de retirar... — ... Artificial e Energia, a mesma em que o Papa Francisco discursou pela proibição de ""armas autônomas letais"". Fotografados...",2024-06-14 16:58:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,2,14/06/2024 14h25,O Globo,Papa Francisco pede no G7 a proibição de 'armas autônomas letai...,"... das armas autônomas letais, durante um discurso na cúpula do G7, que acontece no sul da Itália.
Em estreia no G7: Papa fará alerta para... — ... o desenvolvimento e o uso de dispositivos como as chamadas 'armas autônomas letais', a fim de banir a sua utilização (...). Nenhuma...",2024-06-14 14:25:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,24,11/06/2024 16h15,NCIS Hawai'i,Dividir e Conquistar,"Após uma emboscada devastadora com uma arma biológica letal, a equipe deve rastrear um misterioso grupo terrorista antes que eles ataquem novamente. O tempo é o pior inimigo deles.",2024-06-11 16:15:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,86,29/05/2024 15h28,G1,Ladrões invadem casa e furtam coleção de armas de airsoft em Fr...,"... de dentro da residência com diversas armas - segundo a polícia todas não letais, com disparos de projéteis de plástico maciços... — Câmeras de segurança registram furto de armas de airsoft em casa de Franca, SP
Ladrões furtaram uma coleção de armas de airsoft...",2024-05-29 15:28:00.000000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
105,75,24/04/2024 06h00,marieclaire,Armas de fogo e a vitimização de mulheres,"Qual é o impacto da flexibilização de acesso às armas de fogo nos índices de violência contra mulheres e feminicídio
Ilustração... — ... praticada com arma de fogo contra as mulheres no nosso país, evidenciando o custo social e humano da violência armada para...",2024-04-24 06:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,10,26/03/2024 22h09,monet,Marido de estrela de reality pede ordem de restrição contra a e...,"... passada (19), ele foi preso por um ""ataque com arma letal"" envolvendo a companheira e Christian Georges Dumontet, único filho...",2024-03-26 22:09:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,17,31/01/2024 17h10,O Globo,"De saída da Justiça, Dino afirma que crimes violentos letais ca...","... de crimes violentos, letais, intencionais no país em 2023, enquanto foi registrado um aumento de 25,5% na apreensão de armas ilegais... — ... violentos, letais, intencionais, uma redução de 4,17% em relação a 2022, quando foram registrados 42.190. Já sobre armas, Dino afirmou...",2024-01-31 17:10:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,82,26/12/2023 22h51,G1,Piora para gravíssimo estado de saúde de rapaz baleado na cabeç...,"... contra o suspeito porque ele não obedeceu aos comandos da Polícia Militar e também porque não surtiu efeito o uso da arma não letal de choque... — ....
De acordo com as informações apuradas pelo g1 junto à Polícia Civil, houve a necessidade de disparo de arma de fogo...",2023-12-26 22:51:00.000000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
109,54,23/12/2023 21h25,G1,PM acerta tiro na cabeça de suspeito de colocar a vida de outra...,"... Militar e também porque não surtiu efeito o uso da arma não letal de choque elétrico, conhecida como taser, pelos policiais... — ... à Polícia Civil, houve a necessidade de disparo de arma de fogo contra o suspeito porque ele não obedeceu aos comandos da Polícia...",2023-12-23 21:25:00.000000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
110,67,23/12/2023 03h00,O Globo,Ator Charlie Sheen sofre tentativa de estrangulamento por vizin...,"... como Electra Schrock, foi presa por ataque com arma letal, uso de força com risco de provocar ferimentos graves e roubo de residência...",2023-12-23 03:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,62,23/12/2023 00h38,G1,Ator Charlie Sheen é atacado por vizinha em casa nos EUA,"..., foi presa por ataque com arma letal, uso de força com risco de provocar ferimentos graves e roubo de residência.
O site...",2023-12-23 00:38:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,4,24/11/2023 13h19,Meio Dia Paraná - Londrina,Câmara de Vereadores de Londrina quer vigilantes com armas não ...,Segurança passará a usar equipamentos com choque elétrico.,2023-11-24 13:19:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,6,23/10/2023 22h48,O Globo,"Condor, brasileira de armas não-letais, entra no mercado de câm...","A carioca Condor, uma das maiores fabricantes do mundo de armas não-letais como granadas de gás lacrimogêneo e balas de borracha...",2023-10-23 22:48:00.000000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
114,95,27/09/2023 17h45,G1,"Polícia investiga se 'bean bag', munição adotada pela PM, ating...","...; e saco apreendido pela perícia que pode ter matado ele. Artefato é semelhante a 'bean bag', munição menos letal usada pela PM... — ... por armas de fogo. Após o tiro, o saquinho é lançado para atingir o alvo. 
Essa munição tem sido adotada de forma gradativa para...",2023-09-27 17:45:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,91,27/09/2023 07h01,G1,Metralhadoras caseiras: Apreensões de armas de fogo clandestina...,"... em segurança pública são os armamentos caseiros, que além de não serem rastreados podem ser ainda mais letais na comparação com uma arma... — ... de 2,6 mil armas de fogo foram apreendidas este ano no Espírito Santo, mas o que tem preocupado autoridades e especialistas...",2023-09-27 07:01:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,11,03/09/2023 16h45,G1,"'Uso da força por agentes públicos deve ser escalonado', diz es...","Fragmentos da bala de borracha
Fernando Moreira/Buritis News
As armas não-letais, como balas de borracha, spray de pimenta e gás... — .... 
Segundo o secretário de Segurança de Mogi, Toriel Sardinha, o protocolo de segurança de uso de arma não-letal foi seguido...",2023-09-03 16:45:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
117,9,03/09/2023 11h40,O Globo,GSI ainda não recuperou armas não-letais roubadas no 8 de janei...,"... de janeiro, o Gabinete de Segurança Institucional ainda não recuperou as oito armas não-letais levadas pelos invasores. 
CPI de 8...",2023-09-03 11:40:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
118,8,28/08/2023 16h36,Diário TV 1ª Edição,Destaque do g1: Armas não letais devem ter protocolos para sere...,"Segundo Adilson Paes de Souza, tenente-coronel aposentado da Polícia Militar, o ""uso da força por agentes públicos deve ser escalonado"".",2023-08-28 16:36:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,113,11/08/2023 15h46,O Globo,Candidata à Assembleia Nacional é alvo de ataque um dia após as...,"... com uma pistola traumática"", ou seja, uma arma ""não letal"", ""concebida para causar ao agredido um trauma físico muito doloroso...",2023-08-11 15:46:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
120,40,08/08/2023 09h36,Bom Dia Amazônia - AP,Uso de armas letais: guardas Civis de Laranjal do Jari treinam ...,Uso de armas letais: guardas Civis de Laranjal do Jari treinam para o uso de armas.,2023-08-08 09:36:00.000000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,42,29/07/2023 23h23,globoesporte.com,Árbitro “derruba” jogador do Atlético-GO e arma contra-ataque l...,"... da Série B. Aos 45 minutos, o volante Gabriel Baralhas, do Dragão tropeçou no árbitro Felipe Fernandes de Lima na entrada da área (veja...",2023-07-29 23:23:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,117,26/07/2023 00h39,G1,Arsenal apreendido com 28 fuzis vale quase R$ 1 milhão; trafica...,"Armas foram apreendidas em loja irregular em Dourados. 
Polícia Civil/Reprodução
Ao todo, 28 fuzis foram apreendidos em operação... — ... do Departamento de Repressão à Corrupção e ao Crime Organizado (Dracco), nesta terça-feira (25), em Dourados (MS). Além das armas...",2023-07-26 00:39:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,13,18/05/2023 19h27,G1,Sete presos são levados para atendimento em UPA após uso de arm...,"... não letal precisou ser utilizado no caso de detentos que se recusaram a seguir o procedimento. Não houve registro de rebelião... — ... levados para atendimento em UPA após uso de equipamentos não letais durante fiscalização em cadeia de Guarapuava
William Batista...",2023-05-18 19:27:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
124,49,18/04/2023 21h15,G1,"Airsoft: arma usada em curso de tiro para crianças não é letal,...","Airsoft: arma usada em curso de tiro para crianças não é letal, mas pode cegar
Um vídeo de divulgação do curso para mirins... — ... por segundo. Não são consideradas letais, mas podem machucar e até cegar uma pessoa. 
“Me chocou ver crianças apontando armas muito...",2023-04-18 21:15:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,35,18/04/2023 18h13,Fantástico,"Airsoft: arma usada em curso de tiro para crianças não é letal,...","As esferas de PVC atingem velocidades de 50 a 200 metros por segundo. Não são consideradas letais, mas podem machucar e até cegar... — ... uma pessoa. “Me chocou ver crianças apontando armas muito parecidas com armas reais"", diz conselheiro do Fórum Brasileiro de Segurança Pública....",2023-04-18 18:13:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,56,16/03/2023 07h26,globoesporte.com,Análise: Botafogo é letal e usa bem a bola parada como arma; ve...,"A dramaticidade da classificação frente ao Sergipe deu lugar a uma avalanche de gols do Botafogo na goleada por 7 a 1 sobre o Brasiliense, quarta-feira, no Espírito Santo. Missão cumprida, com motivos para comemorar, mas ainda muitas coisas que ainda podem mel...",2023-03-16 07:26:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,55,23/01/2023 20h11,MTTV 2ª Edição - Cuiabá,Família contesta versão da PM sobre morte de homem que usava ar...,Família contesta versão da PM sobre morte de homem que usava arma não letal em Sinop,2023-01-23 20:11:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
128,18,16/12/2022 15h26,G1,PM implementa novas estratégias para 2023: equipes deverão usar...,"... portar armamentos não-letais no policiamento de rua, além das armas convencionais.
De acordo com o secretário, tal medida só será... — ... (de pimenta), armas de choque e munições de elastano (borracha) — que serão distribuídos estrategicamente entre todas as unidades operacionais da Secretaria de Estado da Polícia Militar. ...",2022-12-16 15:26:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
129,46,20/10/2022 13h36,epocanegocios,"Polícia de Oakland, nos EUA, estuda usar robôs com armas letais","..., com exceção da distribuição de spray de pimenta. “Não iremos armar robôs com munições letais tão cedo”, afirmou Daza-Quiroz... — ... de Oakland, nos Estados Unidos, tem planejado o lançamento de máquinas equipadas com munições letais em certas ocorrências. A revelação...",2022-10-20 13:36:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,16,15/09/2022 10h26,Marie Claire,Soraya Thronicke propõe 'armas não letais para as mulheres se d...,"... a autodefesa armada'
	

	 

	Soraya propõe a ampliação da rede Casa da Mulher Brasileira, distribuição de armas não letais e aulas... — ... disso e tenho um projeto de lei que propõe armas não letais para as mulheres poderem se defender. Também tem o projeto de lei...",2022-09-15 10:26:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
131,133,26/07/2022 12h27,globoesporte.com,Fluminense pede à PM posicionamento sobre relatos de agressões ...,"... que vai verificar a ocorrência.
Alguns vídeos publicados mostram policiais atirando com armas não-letais e spray de pimenta em direção...",2022-07-26 12:27:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
132,27,14/06/2022 16h29,G1,Após homem esquizofrênico ser morto a tiros por guarda durante ...,"...) que possui apenas quatro armas não letais, de choque, para os 122 agentes que a cidade possui atualmente. Segundo a família de Bruno... — ... atendida a tempo de o homem começar a atacar.
""A Corporação possui armas não letais, porém, o número não é suficiente para equipar...",2022-06-14 16:29:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
133,146,14/06/2022 12h28,Jornal da EPTV 1ª Edição - Campinas/Piracicaba,Família de jovem morto baleado por guarda municipal de Vinhedo ...,GM alegou que não tem armas não letais para todas as equipes.,2022-06-14 12:28:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
134,83,25/05/2022 10h47,Época Negócios,Ataque mais letal em escola dos EUA em quase uma década leva Bi...,"... tiroteio mais letal nos Estados Unidos em quase uma década, levando o presidente dos EUA, Joe Biden, a pedir aos norte-americanos... — ... que enfrentem o lobby de armas do país e pressionem o Congresso a endurecer as leis sobre armas.

	+ Papa lamenta massacre no...",2022-05-25 10:47:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,81,07/03/2022 08h50,Bom Dia Cidade – Sul de Minas,Guarda Municipal de Varginha recebe armas letais e de borracha ...,Guarda Municipal de Varginha recebe armas letais e de borracha após treinamentos,2022-03-07 08:50:00.000000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,66,19/11/2021 00h03,G1,4 inventores que criaram armas super-letais e se arrependeram,"... sem avaliar o poder destrutivo das suas criações, acabaram por dar origem a algumas das armas mais letais da história.
Compartilhe... — ... que estivesse criando algo que poderia ser utilizado como arma: o agente laranja.
Sua área de estudo se concentrava nos hormônios...",2021-11-19 00:03:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,94,22/10/2021 16h18,Globo Esporte PB,Cruz das Armas é letal e vence Valentina pela Copa João Pessoa ...,Resultado final foi de 1 a 0 para o Cruz das Armas,2021-10-22 16:18:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,127,15/09/2021 08h20,Bom Dia Paraná,Guarda Municipal afirmou no B.O. que trocou a munição da arma p...,"Um jovem de 22 anos morreu baleado, e outras duas pessoas ficaram feridas durante uma abordagem da Guarda Municipal de Curitiba, no sábado (11)",2021-09-15 08:20:00.000000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,84,02/08/2021 11h14,G1 RS,Aglomeração na Orla do Guaíba é dispersada com arma não-letal,Grupo de pessoas que já tem histórico de brigas era monitorado pela Guarda Municipal.,2021-08-02 11:14:00.000000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,122,16/06/2021 23h40,G1,Policial penal confessa uso de arma letal em troca de tiros que...,"... confessou em depoimento ter utilizado uma arma letal durante a troca de tiros que deixou uma pessoa morta na Penitenciária José Edson... — ... não letais, contudo, um projétil foi encontrado no crânio da vítima e o mesmo era de arma de fogo.
""Acabou que um agente...",2021-06-16 23:40:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
141,109,16/06/2021 19h56,MGTV 2ª Edição – Zona da Mata,Arma letal foi usada em troca de tiros em frente a penitenciári...,O caso aconteceu em maio e resultou na morte uma pessoa. Agentes penitenciários prestaram depoimento na terça-feira (15) e informações mudaram o rumo das investigações.,2021-06-16 19:56:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,28,07/06/2021 14h45,G1 PE,Armas não letais: como devem ser utilizadas para não causar fer...,"O Fantástico foi até o centro de treinamento de umas das maiores fornecedoras de armas não letais do mundo, que fornece balas...",2021-06-07 14:45:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
143,59,28/03/2021 00h05,blogs,Guarda legal sem arma letal,"... de desrespeitos à coletividade, sem necessidade do “argumento” letal da arma mortal.
Alguns guardas aspiram ao porte de arma de fogo... — ... vez menos nítida a linha que separa a arma legal da ilegal. A prefeitura mencionou a milícia entre os setores a serem combatidos...",2021-03-28 00:05:00.000000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,144,12/10/2020 16h38,G1,"Evolução do coronavírus: o que é a mutagênese letal, possível a...","...
'Potencial'
Perguntamos a Esteban Domingo e Armando Arias se eles acreditam que a mutagênese letal pode ser uma arma importante no... — ... começo da doença"", disse Arias.
A dúvida sobre a Covid-19
A grande questão é se medicamentos que causam mutagênese letal poderiam ser...",2020-10-12 16:38:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,141,05/10/2020 19h23,G1,Polícia apreende em Fortaleza arma com poder letal feita de can...,"... de fogo artesanal com poder letal abandonada no Bairro Dom Lustosa, em Fortaleza.
A arma é feita de canos de ferro e, à primeira... — Arma artesanal apreendida chama atenção de policiais militares em Fortaleza
A polícia militar apreendeu neste domingo uma arma...",2020-10-05 19:23:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,39,11/08/2020 10h35,Bom Dia ES,"Armas não letais são usadas no combate a crimes, no ES",Pistola de choque e spray de pimenta são as mais comuns.,2020-08-11 10:35:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,37,18/07/2020 01h00,RJ Inter TV 2ª Edição *Campos dos Goytacazes (Inter TV Planície),Policiais participam de atividade para manusear armas não letai...,Ação foi nesta quinta-feira (3).,2020-07-18 01:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,50,17/01/2020 16h35,G1,Guarda Municipal recebe verba para compra de baterias de armas ...,"... nesta sexta-feira (17). Segundo a pasta, foram 35 novas baterias compradas com a verba. 
O uso da arma não letal foi autorizado... — A arma spark, que imobiliza o indivíduo, está entre os itens que serão utilizados pela guarda municipal de Juiz de Fora
Luís...",2020-01-17 16:35:00.000000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
149,41,16/07/2019 19h45,DF2,Policiais rodoviários federais recebem treinamento de armas não...,Trinta policiais participaram do curso. O objetivo é atualizar as técnicas de uso de instrumentos de menor potencial ofensivo.,2019-07-16 19:45:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
