,date,name,title_text,content_text,link
0,1º.ago.2024 às 11h21,Datafolha - Opinião e sociedade,Fraude e ditadura aparecem em 41% da repercussão sobre eleição na Venezuela,"manipulações Este texto é resultado de uma parceria entre Datafolha e a Codecs, empresa especializada em análise de cenários digitais e reputação
A reeleição de Nicolas Maduro para presidente da Venezuela ...",https://datafolha.folha.uol.com.br/opiniao-e-sociedade/2024/08/fraude-e-ditadura-aparecem-em-41-da-repercussao-sobre-eleicao-na-venezuela.shtml
1,1º.ago.2024 às 9h01,Datafolha - Opinião e sociedade,"Em semana de convenções, engajamento de Datena e Tabata cresce nas redes; Marçal segue líder","O empresário também postou sobre as eleições na Venezuela, tema do segundo post com mais interações em suas redes. ...",https://datafolha.folha.uol.com.br/opiniao-e-sociedade/2024/08/em-semana-de-convencoes-engajamento-de-datena-e-tabata-cresce-nas-redes-marcal-segue-lider.shtml
2,1º.ago.2024 às 8h00,Folha - Colunistas - Ruy Castro,Elocução precoce,Agora Lula acha normais as nojentas trapaças de Nicolás Maduro nas pseudo-eleições da Venezuela. ...,https://www1.folha.uol.com.br/colunas/ruycastro/2024/08/elocucao-precoce.shtml
3,1º.ago.2024 à 0h08,Folha de S.Paulo - Mundo,Brasil assume proteção de asilados e embaixadas de Argentina e Peru em Caracas,"""Agradeço imensamente a disposição do Brasil em assumir a custódia da embaixada argentina na Venezuela"", afirmou o ultraliberal. ...",https://www1.folha.uol.com.br/mundo/2024/08/brasil-assume-protecao-de-asilados-e-embaixadas-de-argentina-e-peru-em-caracas.shtml
4,31.jul.2024 às 23h50,Folha - Colunistas - José Manuel Diogo,Morte de António dos Ramos nos convida a refletir sobre relações Brasil-Portugal,"parte mais sonora da sua vida Nesta semana, poderíamos celebrar a inédita medalha da ginástica olímpica brasileira em Paris, deplorar o já costumeiro e sempre escandaloso roubo democrático na Venezuela ...",https://www1.folha.uol.com.br/colunas/jose-manuel-diogo/2024/07/morte-de-antonio-dos-ramos-nos-convida-a-refletir-sobre-relacoes-brasil-portugal.shtml
5,31.jul.2024 às 23h38,Folha de S.Paulo - Mundo,Análise do New York Times aponta vitória da oposição nas eleições da Venezuela,"O levantamento foi produzido durante o processo de apuração na Venezuela, mas divulgado apenas após os números oficiais serem anunciados do órgão eleitoral, que declarou vitória de Maduro com ...",https://www1.folha.uol.com.br/mundo/2024/07/analise-do-new-york-times-aponta-vitoria-da-oposicao-nas-eleicoes-da-venezuela.shtml
6,31.jul.2024 às 23h37,Folha de S.Paulo - Mundo,Secretário-geral da OEA diz que pedirá prisão de Maduro ao TPI,"Em linhas gerais, o texto levado à votação pedia quatro coisas à Venezuela de Nicolás Maduro. ...",https://www1.folha.uol.com.br/mundo/2024/07/secretario-geral-da-oea-diz-que-pedira-prisao-de-maduro-ao-tpi.shtml
7,31.jul.2024 às 23h36,sem name,Miss Teen Mundial 2024: Conheça as 25 candidatas,"Venezuela, Diana Sánchez ...",https://fotografia.folha.uol.com.br/galerias/1806150759514366-miss-teen-mundial-2024-conheca-as-25-candidatas
8,31.jul.2024 às 23h17,Painel do Leitor - Painel do Leitor,"'PT já está descendo a ladeira, tentando se apoiar num esquerdismo caduco', diz leitor","Dez anos do Templo de Salomão e amor por palavras-cruzadas são outros tópicos comentados Venezuela e Brasil
""Apoio de PT e Lula à farsa de Maduro é vexame histórico"" (Marcos Augusto Gonçalves ...",https://www1.folha.uol.com.br/paineldoleitor/2024/07/pt-ja-esta-descendo-a-ladeira-tentando-se-apoiar-num-esquerdismo-caduco-diz-leitor.shtml
9,31.jul.2024 às 23h00,Folha de S.Paulo - Poder,Apoio a Maduro gera desconforto no governo Lula e municia oposição,"A atuação de Maduro na Venezuela é a postura de um ditador"", publicou. ...",https://www1.folha.uol.com.br/poder/2024/07/apoio-a-maduro-gera-desconforto-dentro-do-governo-lula-e-municia-oposicao.shtml
10,31.jul.2024 às 22h30,Folha de S.Paulo - Mundo,Veja como são as atas que estão no centro da crise eleitoral na Venezuela,"O Carter Center, principal organização internacional a acompanhar as eleições na Venezuela, também solicitou que as autoridades publiquem os documentos com urgência. ...",https://www1.folha.uol.com.br/mundo/2024/07/veja-como-sao-as-atas-que-estao-no-centro-da-crise-eleitoral-na-venezuela.shtml
11,31.jul.2024 às 22h00,Folha de S.Paulo - Opinião,Lula normaliza a fraude eleitoral de um ditador,Declaração sobre o pleito farsesco na Venezuela é cínica; menos vexatório para o país é persistir na cobrança dos dados Se a reação da chancelaria brasileira à farsa eleitoral venezuelana foi ...,https://www1.folha.uol.com.br/opiniao/2024/07/lula-normaliza-a-fraude-eleitoral-de-um-ditador.shtml
12,31.jul.2024 às 21h00,Folha - Colunistas - Thiago Amparo,Não há juízes em Caracas,"Enquanto o PT aplaude, o Partido Comunista da Venezuela e a Internacional Socialista pedem mais transparência no pleito, o mesmo apelo que o próprio Itamaraty e Lula fizeram ao lado de Biden. ...",https://www1.folha.uol.com.br/colunas/thiago-amparo/2024/07/nao-ha-juizes-em-caracas.shtml
13,31.jul.2024 às 20h53,Folha de S.Paulo - Mundo,Venezuela prendeu mais de mil pessoas desde anúncio de vitória de Maduro,"A missão da ONU na Venezuela, que, organizada pelo Conselho de Direitos Humanos do organismo, tem mandato até setembro, manifestou preocupação com o cenário social. ...",https://www1.folha.uol.com.br/mundo/2024/07/venezuela-prendeu-mais-de-mil-pessoas-desde-anuncio-de-vitoria-de-maduro.shtml
14,31.jul.2024 às 19h43,Folha de S.Paulo - Mundo,OEA não consegue aprovar resolução sobre eleição na Venezuela; Brasil se abstém,A votação desta quarta-feira evidencia a divisão das Américas quando o tema é Venezuela. ...,https://www1.folha.uol.com.br/mundo/2024/07/oea-nao-consegue-aprovar-resolucao-sobre-eleicao-na-venezuela-brasil-se-abstem.shtml
15,31.jul.2024 às 19h16,Folha de S.Paulo - Mundo,Maduro pergunta se Elon Musk quer briga e bilionário responde: 'Aceito',"""Ele [Elon Musk] desenvolveu a obsessão de tomar a Venezuela e de governar a Venezuela de fora"", prosseguiu, denunciando a existência de uma ""aliança da extrema direita global, a extrema direita ...",https://www1.folha.uol.com.br/mundo/2024/07/maduro-diz-que-musk-esta-por-tras-de-suposto-ataque-hacker-contra-orgao-eleitoral.shtml
16,31.jul.2024 às 17h28,sem name,Venezuelanos protestam contra Nicolás Maduro e questionam resultado oficial das eleições,Manifestante balança bandeira da Venezuela com as cores em preto e branco durante protesto contra regime de Nicolás Maduro ...,https://fotografia.folha.uol.com.br/galerias/1806049304206394-manifestantes-protestam-contra-nicolas-maduro-e-questionam-resultado-das-eleicoes
17,31.jul.2024 às 16h43,Folha de S.Paulo - Mundo,Petro vai na contramão de Lula e diz ter 'graves dúvidas' sobre vitória de Maduro,"O anúncio foi seguido pela ruptura, por parte da Venezuela, dos laços diplomáticos com o país andino. ...",https://www1.folha.uol.com.br/mundo/2024/07/petro-vai-na-contramao-de-lula-e-diz-ter-graves-duvidas-sobre-vitoria-de-maduro-na-venezuela.shtml
18,31.jul.2024 às 15h41,Folha de S.Paulo - Mundo,Maduro pede auditoria de eleição a Supremo chavista,"""Sou o presidente eleito da República Bolivariana de Venezuela."" ...",https://www1.folha.uol.com.br/mundo/2024/07/maduro-pede-auditoria-de-eleicao-a-supremo-controlado-por-chavismo.shtml
19,31.jul.2024 às 15h19,Folha - Colunistas - Mônica Bergamo,Brasil descarta condenar a Venezuela junto à OEA e deve voltar a cobrar a divulgação de atas eleitorais,"O presidente do México, Andrés Manuel López Obrador, rejeitou participar da reunião extraordinária convocada para falar sobre a Venezuela. ...",https://www1.folha.uol.com.br/colunas/monicabergamo/2024/07/brasil-descarta-condenar-a-venezuela-junto-a-oea-e-deve-voltar-a-cobrar-divulgacao-de-atas-eleitorais.shtml
20,31.jul.2024 às 15h00,Folha - Colunistas - Maria Hermínia Tavares,O impasse venezuelano,"Antes disso, e ao contrário do que afirmou o presidente Lula, não haverá normalidade democrática na Venezuela. ...",https://www1.folha.uol.com.br/colunas/maria-herminia-tavares/2024/07/o-impasse-venezuelano.shtml
21,31.jul.2024 às 13h48,Folha - Colunistas - Bruno Boghossian,Simpatia rançosa de Lula por Maduro é um peso para o Brasil,Declarações do petista estreita o campo de ação do governo como articulador regional As primeiras declarações de Lula sobre a eleição na Venezuela não foram só um reflexo da simpatia rançosa ...,https://www1.folha.uol.com.br/colunas/bruno-boghossian/2024/07/simpatia-rancosa-de-lula-por-maduro-e-um-peso-para-o-brasil.shtml
22,31.jul.2024 às 13h40,Internacional - En - World,"'There Is Nothing Serious, Nothing Abnormal,' Says Lula about Contested Election in Venezuela","statement since the election President Luiz Inácio Lula da Silva (PT) said on Tuesday (30) that he does not see ""anything abnormal"" regarding the contested re-election of Nicolás Maduro in Venezuela ...",https://www1.folha.uol.com.br/internacional/en/world/2024/07/there-is-nothing-serious-nothing-abnormal-says-lula-about-contested-election-in-venezuela.shtml
23,31.jul.2024 às 12h15,Internacional - Es - Mundo,"""No hay nada grave, nada anormal"", dice Lula sobre elección cuestionada en Venezuela","declaración del presidente desde el pleito El presidente Luiz Inácio Lula da Silva (PT) dijo este martes (30) que no ve ""nada anormal"" en relación con la cuestionada reelección de Nicolás Maduro en Venezuela ...",https://www1.folha.uol.com.br/internacional/es/mundo/2024/07/no-hay-nada-grave-nada-anormal-dice-lula-sobre-eleccion-cuestionada-en-venezuela.shtml
24,31.jul.2024 às 10h09,Folha de S.Paulo - Mundo,"Brasil entrará com postura firme para solução pacífica na Venezuela, diz Padillha",Ele também defendeu a fala de Lula (PT) feita nessa terça-feira (30) de que não há nada de anormal acontecendo na Venezuela. ...,https://www1.folha.uol.com.br/mundo/2024/07/brasil-entrara-com-postura-firme-para-solucao-pacifica-na-venezuela-diz-padillha.shtml
25,31.jul.2024 às 6h28,sem name,Fortes chuvas causam enchente na Coreia do Norte; veja fotos de hoje,"Os restos de uma estátua do falecido presidente venezuelano Hugo Chávez, em Mariara, Venezuela ...",https://fotografia.folha.uol.com.br/galerias/1806086236546758-fortes-chuvas-causam-enchente-na-coreia-do-norte-veja-fotos-de-hoje
26,31.jul.2024 às 5h00,Folha de S.Paulo - Podcasts,Podcast debate a posição de Lula e do Brasil em crise política na Venezuela,O Café da Manhã desta quarta-feira (31) discute o papel do Brasil na crise na Venezuela. ...,https://www1.folha.uol.com.br/podcasts/2024/07/podcast-debate-a-posicao-de-lula-e-do-brasil-em-crise-politica-na-venezuela.shtml
27,31.jul.2024 às 4h00,Folha - Colunistas - Marcos Augusto Gonçalves,Apoio de PT e Lula à farsa de Maduro é vexame histórico,"No caso da Venezuela está claro que as afinidades entre Lula, seu partido e o assessor Celso Amorim são plenas. Estão todos em defesa do ditador. Um vexame histórico. ...",https://www1.folha.uol.com.br/colunas/marcosaugustogoncalves/2024/07/apoio-de-pt-e-lula-a-farsa-de-maduro-e-vexame-historico.shtml
28,31.jul.2024 à 1h05,Folha de S.Paulo - Mundo,Venezuela rompe relações com Peru após Lima reconhecer opositor presidente eleito,"Neste momento, a Venezuela mergulha em mais uma crise em meio a atos a favor da oposição. ...",https://www1.folha.uol.com.br/mundo/2024/07/venezuela-rompe-relacoes-internacionais-com-o-peru.shtml
29,31.jul.2024 à 0h30,Folha de S.Paulo - Mundo,"Eleição na Venezuela não foi democrática, afirma Carter Center",Principal organização a acompanhar eleições no país diz que não pode verificar ou corroborar resultado porque não há transparência O mais importante observador eleitoral independente no pleito da Venezuela ...,https://www1.folha.uol.com.br/mundo/2024/07/eleicao-na-venezuela-nao-foi-democratica-afirma-carter-center.shtml
30,30.jul.2024 às 22h24,Folha de S.Paulo - Mundo,Peru reconhece líder opositor na Venezuela como vencedor legítimo das eleições,A declaração se dá após dias de atos a favor da oposição na Venezuela. ...,https://www1.folha.uol.com.br/mundo/2024/07/peru-reconhece-lider-opositor-na-venezuela-como-vencedor-legitimo-das-eleicoes.shtml
31,30.jul.2024 às 21h06,Painel do Leitor - Painel do Leitor,"Leitores parabenizam equipe de ginástica artística feminina: 'Que garotas fantásticas, fizeram um belo trabalho'","Lula, está na hora de enriquecer tua biografia e limpar tua barra: Venezuela e Cuba são ditaduras que não respeitam o povo e a democracia. ...",https://www1.folha.uol.com.br/paineldoleitor/2024/07/leitores-parabenizam-equipe-de-ginastica-artistica-feminina-que-garotas-fantasticas-fizeram-um-belo-trabalho.shtml
32,30.jul.2024 às 20h00,Folha de S.Paulo - Mundo,Lula e o PT apoiam ditadura de fazer inveja a Bolsonaro,"Presidente e partido se igualam, no outro lado do espectro, à extrema direita É abjeta a declaração do presidente Lula de que ""não tem nada de grave"" no que ocorre na Venezuela, onde há suspeitas ...",https://www1.folha.uol.com.br/mundo/2024/07/lula-e-o-pt-apoiam-ditadura-de-fazer-inveja-a-bolsonaro.shtml
33,30.jul.2024 às 19h53,Folha Blogs - Cláudio Hebdô,Lula e o banho na Venezuela,"Maduro já abriu o chuveiro. Segundo ONG Foro Penal, são 11 mortos nos protestos ...",https://www1.folha.uol.com.br/blogs/claudio-hebdo/2024/07/lula-e-o-banho-na-venezuela.shtml
34,30.jul.2024 às 19h47,Folha de S.Paulo - Mundo,Chavistas pedem prisão de líderes da oposição que Maduro acusa de vandalismo,"""Dizemos a eles: na Venezuela há que ter Justiça"", afirmou Maduro nesta terça-feira (30) após se reunir com todos os seus ministros. ...",https://www1.folha.uol.com.br/mundo/2024/07/maduro-acusa-lideres-da-oposicao-de-vandalismo-e-chavistas-pedem-suas-prisaos.shtml
35,30.jul.2024 às 19h40,Folha - Colunistas - Mariliz Pereira Jorge,Lula deixou Maduro se criar,"Seria bom que assumisse de vez que avaliou mal o governo do país vizinho Lula vai precisar de muito mais do que ""chá de camomila"" para se posicionar sobre a situação na Venezuela. ...",https://www1.folha.uol.com.br/colunas/marilizpereirajorge/2024/07/lula-deixou-maduro-se-criar.shtml
36,30.jul.2024 às 19h36,Folha de S.Paulo - Poder,Barroso diz que decisões do STF atrapalharam combate à corrupção no país,"Ele também afirmou ver, ""como todos os cidadãos democratas do mundo, com grande preocupação o que está acontecendo na Venezuela"", em referência às suspeitas de que Nicolás Maduro fraudou a eleição ...",https://www1.folha.uol.com.br/poder/2024/07/barroso-diz-que-decisoes-do-stf-atrapalharam-combate-a-corrupcao-no-pais.shtml
37,30.jul.2024 às 19h15,Folha de S.Paulo - Mundo,"Fala de Lula sobre a eleição na Venezuela é preocupante, diz ex-embaixador no Brasil","Há um Brasil profundo que tem muita esperança da defesa do voto da Venezuela."" ...",https://www1.folha.uol.com.br/mundo/2024/07/fala-de-lula-sobre-a-eleicao-na-venezuela-e-preocupante-diz-ex-embaixador-no-brasil.shtml
38,30.jul.2024 às 18h56,Folha de S.Paulo - Mundo,Lula diz a Biden que Brasil trabalha pela normalização do processo político na Venezuela,"Apesar da preocupação em torno da situação na Venezuela, o governo dos EUA tem sido cauteloso com a possibilidade de novas sanções ao país. ...",https://www1.folha.uol.com.br/mundo/2024/07/lula-diz-a-biden-que-brasil-trabalha-pela-normalizacao-do-processo-politico-na-venezuela.shtml
39,30.jul.2024 às 17h55,Folha - Colunistas - Latinoamérica21,Votar em tempos autoritários: algumas lições da Venezuela,A votação foi o catalisador para expressar e canalizar a esperança de mudança na Venezuela. Vejamos. ...,https://www1.folha.uol.com.br/colunas/latinoamerica21/2024/07/votar-em-tempos-autoritarios-algumas-licoes-da-venezuela.shtml
40,30.jul.2024 às 17h43,Folha de S.Paulo - Mundo,"'Não tem nada de grave, nada de anormal', diz Lula sobre eleição contestada na Venezuela","""A Venezuela tem direito de construir o seu modelo de crescimento e de desenvolvimento sem que haja um bloqueio. ...",https://www1.folha.uol.com.br/mundo/2024/07/lula-diz-nao-ver-nada-de-anormal-em-eleicao-na-venezuela.shtml
41,30.jul.2024 às 17h30,Folha de S.Paulo - Mundo,Chefe de Direitos Humanos da ONU pede que Venezuela respeite direito de a população protestar,"""Estou extremamente preocupado com o aumento das tensões na Venezuela"", declarou Türk em um comunicado.
""A Venezuela está enfrentando um momento crítico. ...",https://www1.folha.uol.com.br/mundo/2024/07/chefe-de-direitos-humanos-da-onu-pede-que-venezuela-respeite-direito-de-a-populacao-protestar.shtml
42,30.jul.2024 às 16h31,Folha Blogs - Brasília Hoje,Partido de Alckmin destoa do PT e condena regime ditatorial de Maduro,"que partido considera regime uma ditadura e que eleição não foi democrática O PSB, partido do vice-presidente Geraldo Alckmin, condenou a condução de Nicolás Maduro no processo eleitoral da Venezuela ...",https://www1.folha.uol.com.br/blogs/brasilia-hoje/2024/07/partido-de-alckmin-destoa-do-pt-e-condena-regime-ditatorial-de-maduro.shtml
43,30.jul.2024 às 15h00,Folha - Colunistas - Painel,"PT espera que Maduro siga exemplo de Lula e dialogue, diz secretário de Comunicação","""No que puder ajudar, vamos ajudar, respeitando a independência e a soberania da Venezuela"", completa. ...",https://www1.folha.uol.com.br/colunas/painel/2024/07/pt-espera-que-maduro-siga-exemplo-de-lula-e-dialogue-diz-secretario-de-comunicacao.shtml
44,30.jul.2024 às 14h31,Folha Blogs - Brasília Hoje,Pacheco critica falta de lisura e transparência do governo da Venezuela,O governo da Venezuela se afasta disso ao não demonstrar esses valores com clareza. A luta pela democracia não nos permite ser seletivos e casuístas. ...,https://www1.folha.uol.com.br/blogs/brasilia-hoje/2024/07/pacheco-critica-falta-de-lisura-e-transparencia-do-governo-da-venezuela.shtml
45,30.jul.2024 às 13h54,Folha de S.Paulo - Mundo,Exército Brasileiro monitora situação na fronteira com Venezuela,"Os militares brasileiros sempre tiveram desconfianças acerca do belicismo da Venezuela, tanto sob Maduro como nos anos de poder do falecido Hugo Chávez (1998-2013). ...",https://www1.folha.uol.com.br/mundo/2024/07/exercito-brasileiro-monitora-situacao-na-fronteira-com-venezuela.shtml
46,30.jul.2024 às 13h23,Folha de S.Paulo - Mundo,Chefe das Forças Armadas diz que há tentativa de golpe de Estado contra Maduro,"E com isso não me refiro somente a María Corina Machado, mas também a Edmundo González, chefe da conspiração fascista na Venezuela"", disse. ...",https://www1.folha.uol.com.br/mundo/2024/07/chefe-das-forcas-armadas-diz-que-ha-tentativa-de-golpe-de-estado-contra-maduro.shtml
47,30.jul.2024 às 13h17,Folha - Colunistas - Bruno Boghossian,Farsa de Maduro leva regime ainda mais fundo na Venezuela,Presidente deve ampliar dependência da cartilha autocrática para ficar no poder Nicolás Maduro já era um ditador antes de anunciar sua candidatura a um terceiro mandato na Venezuela. ...,https://www1.folha.uol.com.br/colunas/bruno-boghossian/2024/07/farsa-de-maduro-leva-regime-ainda-mais-fundo-na-venezuela.shtml
48,30.jul.2024 às 12h21,Internacional - En - World,"Brazilian Ambassador Meets Maduro, Asks for Minutes to be Released","alleged hacker attack and tells Lula's envoy that the opposition is not democratic In Caracas, the international advisor to President Lula (PT), Ambassador Celso Amorim, met with the dictator of Venezuela ...",https://www1.folha.uol.com.br/internacional/en/world/2024/07/brazilian-ambassador-meets-maduro-asks-for-minutes-to-be-released.shtml
49,30.jul.2024 às 11h53,Folha de S.Paulo - Mundo,"Líder opositor é preso na Venezuela dois dias após eleições, afirma partido","O partido abrigava Juan Guaidó no momento em que ele se autoproclamou presidente da Venezuela, em 2019. ...",https://www1.folha.uol.com.br/mundo/2024/07/lider-opositor-e-preso-na-venezuela-dois-dias-apos-eleicoes-afirma-partido.shtml
50,30.jul.2024 às 11h44,Internacional - Es - Mundo,"El embajador brasileño se encuentra con Maduro, a quien pide que se divulguen las actas","ataque hacker y dice al enviado de Lula que la oposición no es democrática En Caracas, el asesor internacional del presidente Lula (PT), el embajador Celso Amorim, se reunió con el dictador de Venezuela ...",https://www1.folha.uol.com.br/internacional/es/mundo/2024/07/el-embajador-brasileno-se-encuentra-con-maduro-a-quien-pide-que-se-divulguen-las-actas.shtml
51,30.jul.2024 às 11h06,Folha de S.Paulo - Mundo,OEA não reconhece resultados da eleição na Venezuela divulgados por regime,"Organização diz ser imperativo saber se Maduro aceitaria sua derrota com base em atas divulgadas pela oposição Em comunicado duro sobre as eleições do último domingo (28) na Venezuela, a OEA ...",https://www1.folha.uol.com.br/mundo/2024/07/e-imperativo-saber-se-maduro-aceitaria-sua-derrota-apos-atas-da-oposicao-diz-oea.shtml
52,30.jul.2024 às 9h24,Folha Blogs - Brasília Hoje,Lula e Biden se falam por telefone nesta terça (30),Brasil e Estados Unidos estão entre os que pediram a relação detalhada de votos na Venezuela. ...,https://www1.folha.uol.com.br/blogs/brasilia-hoje/2024/07/lula-e-biden-se-falam-por-telefone-nesta-terca-30.shtml
53,30.jul.2024 às 8h53,Folha de S.Paulo - Mundo,Protestos contra Maduro deixam pelo menos 11 mortos e mais de 700 presos,"""A Venezuela está enfrentando um momento crítico"", afirmou Türk na nota. ""As pessoas responsáveis por violações dos direitos humanos devem prestar contas."" ...",https://www1.folha.uol.com.br/mundo/2024/07/protestos-contra-maduro-deixam-pelo-menos-um-morto-e-46-detidos-na-venezuela-diz-ong.shtml
54,30.jul.2024 às 8h00,Folha de S.Paulo - Mercado,"Recuperação econômica da Venezuela em xeque, vendas do McDonald's em queda e o que importa no mercado","Os países se aproximaram nos últimos anos, e os EUA chegaram a permitir investimentos de empresas americanas na Venezuela. ...",https://www1.folha.uol.com.br/mercado/2024/07/recuperacao-economica-da-venezuela-em-xeque-vendas-do-mcdonalds-em-queda-e-o-que-importa-no-mercado.shtml
55,30.jul.2024 às 5h14,Folha de S.Paulo - Mundo,PT afirma que eleição de Maduro foi 'democrática e soberana'; Caracas agradece apoio,"Yvan Gil, ministro das Relações Exteriores da Venezuela ...",https://www1.folha.uol.com.br/mundo/2024/07/executiva-nacional-do-pt-afirma-que-eleicao-de-maduro-foi-democratica-e-soberana.shtml
56,30.jul.2024 às 5h00,Folha de S.Paulo - Podcasts,"Podcast analisa eleição na Venezuela, contestação a Maduro e respostas do regime","Brasil e outros países cobram divulgação detalhada de resultados; oposição fala em fraude e ditador acusa ataque hacker A proclamação da vitória de Nicolás Maduro na eleição da Venezuela, feita ...",https://www1.folha.uol.com.br/podcasts/2024/07/podcast-analisa-eleicao-na-venezuela-contestacao-a-maduro-e-respostas-do-regime.shtml
57,29.jul.2024 às 23h00,Folha de S.Paulo - Mundo,Órgão que anunciou vitória de Maduro tem histórico de manobras contra oposição,"A carta determinaria a criação de cinco Poderes na Venezuela, não três, como a maioria dos países. ...",https://www1.folha.uol.com.br/mundo/2024/07/orgao-que-anunciou-vitoria-de-maduro-tem-historico-de-manobras-contra-oposicao.shtml
58,29.jul.2024 às 22h58,Folha de S.Paulo - Mundo,Itamaraty divulga alerta de segurança para brasileiros na Venezuela,Pasta recomenda que pessoas se informem pelas redes sociais da embaixada sobre situação no país O Itamaraty publicou um alerta aos brasileiros que vivem ou que estão na Venezuela para que evitem ...,https://www1.folha.uol.com.br/mundo/2024/07/itamaraty-divulga-alerta-de-seguranca-para-brasileiros-na-venezuela.shtml
59,29.jul.2024 às 22h00,Folha de S.Paulo - Opinião,Fraude eleitoral de Maduro não pode ficar impune,"O Acordo de Barbados, montado por Brasil e EUA, retirou as sanções americanas ao setor petrolífero da Venezuela com a condição de que o sucessor de Hugo Chávez (1954-2013) aceitasse uma eventual ...",https://www1.folha.uol.com.br/opiniao/2024/07/fraude-eleitoral-de-maduro-nao-pode-ficar-impune.shtml
60,29.jul.2024 às 20h47,Folha - Colunistas - Joel Pinheiro da Fonseca,"Brasil é impotente perante a fraude de Maduro, mas pode aprender a lição","Neste momento, mesmo os governos de esquerda não ditatoriais da América cobram transparência da Venezuela: Brasil, México, Chile; todos na mesma toada. ...",https://www1.folha.uol.com.br/colunas/joel-pinheiro-da-fonseca/2024/07/brasil-e-impotente-perante-a-fraude-de-maduro-mas-pode-aprender-a-licao.shtml
61,29.jul.2024 às 20h14,Folha de S.Paulo - Mundo,Oposição reafirma que venceu e convoca atos por toda Venezuela,Ele e a líder María Corina Machado convocaram atos na Venezuela para esta terça (30). ...,https://www1.folha.uol.com.br/mundo/2024/07/oposicao-na-venezuela-insiste-que-venceu-e-convoca-atos-pelo-pais-para-terca-30.shtml
62,29.jul.2024 às 20h12,Folha de S.Paulo - Mundo,Veja altos e baixos das relações diplomáticas entre Brasil e Venezuela,Simpatia do PT por Chávez e Maduro deu tom caloroso para contato entre países até impeachment de Dilma Com questionamentos sobre o resultado das eleições presidenciais de domingo (28) na Venezuela ...,https://www1.folha.uol.com.br/mundo/2024/07/veja-altos-e-baixos-das-relacoes-diplomaticas-entre-brasil-e-venezuela.shtml
63,29.jul.2024 às 20h06,Folha de S.Paulo - Mundo,"Amorim encontra Maduro, a quem pede que atas sejam divulgadas, e opositor","as eleições na Venezuela e é controlado pelo chavismo, publique as atas de votação do pleito de domingo (28). ...",https://www1.folha.uol.com.br/mundo/2024/07/amorim-encontra-maduro-e-pede-divulgacao-de-atas-apos-eleicao-na-venezuela.shtml
64,29.jul.2024 às 19h30,Painel do Leitor - Painel do Leitor,"Para leitor, campanha eleitoral pacífica na Venezuela foi mero jogo de cena","'A história política da Venezuela se iguala com a de Fidel Castro em Cuba', diz assinante Eleições na Venezuela
""Órgão eleitoral anuncia vitória de Maduro; oposição contesta e fala em fraude ...",https://www1.folha.uol.com.br/paineldoleitor/2024/07/para-leitor-campanha-eleitoral-pacifica-na-venezuela-foi-mero-jogo-de-cena.shtml
